Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.6333 0.224753 0.326961 0.664466,1.855529 7.712214 -0.036377,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.222997 -0.66759 -0.358425 0.613292,6.129045 1.487109 1.554519,NaN NaN NaN NaN,NaN NaN NaN,-0.171211 -0.087413 0.866628 0.460435,0.1119 -4.032503 6.063835,NaN NaN NaN NaN,NaN NaN NaN,-0.286172 0.461339 -0.770044 0.335118,1.19997 -8.619853 2.186295,-0.174793 -0.257043 0.863606 0.39694,-0.533082 -9.240961 2.960964,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.552821 -0.000167 -0.771952 -0.313815,-7.769047 -0.89324 3.292444,0.583633 0.240303 -0.627565 -0.455839,-5.36925 -14.487934 -0.46488,NaN NaN NaN NaN,NaN NaN NaN,-0.150861 0.597393 0.461037 0.638598,-4.344054 -0.728048 0.751901,0.723143 -0.313624 -0.580407 -0.204529,-3.487685 2.851507 -5.467894,-0.154149 0.63758 0.554515 0.512097,-6.448797 2.097118 -0.630558,0.212479 -0.72622 0.158994 0.634176,8.25073 -2.042211 -1.111262,-0.179286 -0.805856 -0.175512 0.536328,7.019512 -3.094035 -2.226009,0.244803 0.472167 -0.721315 0.44366,-7.222326 -3.825457 4.199043
0.630886 0.220293 0.324916 0.669241,2.679215 7.729831 0.144472,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.237785 -0.66468 -0.367191 0.605664,5.825312 1.241259 1.496133,NaN NaN NaN NaN,NaN NaN NaN,-0.157038 -0.082453 0.865705 0.468077,0.940394 -2.943651 5.908556,NaN NaN NaN NaN,NaN NaN NaN,-0.293188 0.448406 -0.76928 0.348112,2.882486 -7.354542 0.056644,-0.174987 -0.255418 0.866685 0.391151,-0.378044 -8.884432 2.548568,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.549581 -0.000703 -0.776684 -0.307768,-7.315985 -3.624776 2.011693,0.57712 0.232604 -0.633558 -0.459818,-3.057311 -13.729605 -0.314522,NaN NaN NaN NaN,NaN NaN NaN,-0.161781 0.600934 0.454352 0.637393,-4.585941 -1.429695 -0.214682,0.738935 -0.283199 -0.577308 -0.201222,-4.909681 0.376963 -2.787502,-0.162348 0.616208 0.566401 0.522609,-6.798837 4.8818 -2.385123,0.206426 -0.724965 0.158007 0.637846,8.149411 -2.369629 -1.002774,-0.173335 -0.808711 -0.157272 0.539636,6.941847 -1.464564 -2.75204,0.246811 0.47201 -0.720279 0.444398,-7.427493 -3.621315 3.909856
0.624837 0.217129 0.325209 0.675776,3.378711 6.285238 0.633535,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.25442 -0.661703 -0.375784 0.596829,6.053823 0.109336 0.177457,NaN NaN NaN NaN,NaN NaN NaN,-0.143684 -0.076417 0.86426 0.475994,1.615407 -1.81833 5.778268,NaN NaN NaN NaN,NaN NaN NaN,-0.296687 0.437608 -0.767974 0.361514,1.627897 -5.48838 4.198751,-0.177815 -0.253985 0.867951 0.387988,-0.987108 -7.628758 3.066295,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.544774 0.001673 -0.781692 -0.303605,-5.647185 -5.329348 1.181309,0.567643 0.223515 -0.639265 -0.468148,-2.157747 -12.900095 0.348801,NaN NaN NaN NaN,NaN NaN NaN,-0.174341 0.602773 0.448215 0.63669,-5.104567 -0.664094 -1.167925,0.757156 -0.245073 -0.576377 -0.185588,-6.522063 -1.628387 -3.083365,-0.172303 0.594695 0.579157 0.530308,-8.97681 5.195208 -3.500781,0.202213 -0.723158 0.1585 0.641116,7.545504 -2.475756 -1.45683,-0.166557 -0.809538 -0.140707 0.545076,7.747516 0.836073 -3.374795,0.247586 0.471908 -0.719691 0.445027,-7.848593 -3.814235 3.433458
0.621449 0.21768 0.326194 0.678243,3.808817 5.457266 0.55477,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.268526 -0.658991 -0.381598 0.589922,6.528124 -0.516294 -1.910388,NaN NaN NaN NaN,NaN NaN NaN,-0.131446 -0.069279 0.862569 0.483629,2.012879 -0.732753 5.990617,NaN NaN NaN NaN,NaN NaN NaN,-0.302741 0.437086 -0.762003 0.369669,0.813361 -6.892978 3.553129,-0.183066 -0.253624 0.867617 0.386525,-1.029065 -7.743892 2.256729,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.536413 0.001318 -0.78687 -0.305116,-4.477079 -4.135088 0.811266,0.559149 0.218132 -0.642339 -0.476625,-1.201899 -11.734077 0.536621,NaN NaN NaN NaN,NaN NaN NaN,-0.188365 0.602196 0.442363 0.637334,-5.370981 1.050269 -0.975766,0.767549 -0.218054 -0.574828 -0.181363,-8.535004 0.526181 -4.021182,-0.17992 0.574344 0.592818 0.535092,-11.395443 5.256104 -4.039251,0.199931 -0.721169 0.161055 0.643431,7.408298 -2.544461 -1.349392,-0.163797 -0.806396 -0.132991 0.552458,7.140449 2.178836 -3.392847,0.246951 0.471339 -0.719884 0.445669,-8.063124 -4.202717 3.348709
0.620622 0.222929 0.328418 0.676219,4.104364 6.417404 0.812211,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.272024 -0.656115 -0.382707 0.590805,6.444101 -1.200143 -3.231778,NaN NaN NaN NaN,NaN NaN NaN,-0.120975 -0.061183 0.860993 0.490216,2.658222 0.619406 6.373045,NaN NaN NaN NaN,NaN NaN NaN,-0.307009 0.433936 -0.75811 0.377776,0.688585 -7.960409 3.30859,-0.190511 -0.252617 0.865959 0.387304,-0.834216 -8.061138 1.273173,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.52836 0.003621 -0.791571 -0.306981,-4.521182 -3.764602 1.326108,0.554413 0.218918 -0.64093 -0.483643,-1.786071 -11.889906 -0.028783,NaN NaN NaN NaN,NaN NaN NaN,-0.20479 0.599783 0.437147 0.63814,-5.449934 3.328732 0.330448,0.764234 -0.212569 -0.574721 -0.201138,-8.844525 2.077523 -2.709357,-0.184439 0.554326 0.60732 0.538394,-11.191558 5.61505 -4.721048,0.199752 -0.718251 0.165431 0.645637,8.368863 -2.494078 -1.019447,-0.166163 -0.805681 -0.130822 0.553311,7.390903 1.980803 -2.84515,0.24506 0.470276 -0.720755 0.446428,-7.903853 -4.08455 3.619478
0.618483 0.229045 0.331739 0.674512,4.687206 7.554622 0.898992,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.259529 -0.659303 -0.371467 0.59998,6.857414 -0.675831 -2.28086,NaN NaN NaN NaN,NaN NaN NaN,-0.112848 -0.052803 0.859876 0.495066,2.803201 1.929909 7.179942,NaN NaN NaN NaN,NaN NaN NaN,-0.310085 0.430227 -0.755403 0.384861,1.16144 -8.1085 3.729372,-0.199867 -0.249622 0.863175 0.390731,-1.286734 -7.737767 0.850255,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.523732 0.006535 -0.793864 -0.308937,-4.657902 -4.093222 2.17028,0.551878 0.224628 -0.635743 -0.490718,-2.862745 -12.122 -0.605012,NaN NaN NaN NaN,NaN NaN NaN,-0.224173 0.595449 0.43387 0.637922,-6.279641 5.008677 2.4616,0.759522 -0.212488 -0.572129 -0.225041,-7.941046 4.298126 -2.063913,-0.188249 0.534531 0.620712 0.541808,-8.831377 5.30214 -5.716388,0.202762 -0.713764 0.172662 0.647778,9.048689 -2.588437 -0.831445,-0.171674 -0.804615 -0.133205 0.552612,8.352363 -0.373918 -3.874399,0.242167 0.469363 -0.721998 0.446959,-7.403554 -3.706026 4.326379
0.613836 0.237799 0.33724 0.672998,4.407041 7.990043 0.760464,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.2405 -0.67019 -0.350187 0.608584,7.664602 2.332021 0.345412,NaN NaN NaN NaN,NaN NaN NaN,-0.107468 -0.045165 0.859462 0.49773,2.6938 2.980924 7.632071,NaN NaN NaN NaN,NaN NaN NaN,-0.311161 0.42443 -0.754823 0.391509,0.519786 -8.822946 3.956328,-0.212103 -0.246345 0.858786 0.395996,-1.866906 -7.619897 0.728687,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.523061 0.008665 -0.793676 -0.3105,-5.77687 -3.08107 2.035193,0.549368 0.232898 -0.62782 -0.499795,-4.040336 -12.200365 -1.446503,NaN NaN NaN NaN,NaN NaN NaN,-0.246107 0.588432 0.432964 0.636963,-7.650438 6.65412 4.724325,0.759587 -0.200161 -0.573458 -0.232614,-8.214951 6.781944 -1.512169,-0.193583 0.517229 0.631388 0.54438,-6.679634 5.613285 -6.638472,0.211023 -0.707047 0.18598 0.648818,9.659918 -2.341667 -1.45956,-0.174191 -0.802477 -0.133023 0.554971,8.526232 -2.098866 -4.760662,0.238807 0.469135 -0.723322 0.446866,-6.895246 -3.444762 4.893462
0.609172 0.24815 0.343155 0.670504,3.349485 8.502543 0.971343,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.234721 -0.672221 -0.343675 0.612301,7.987358 5.984891 5.062814,NaN NaN NaN NaN,NaN NaN NaN,-0.104191 -0.039104 0.85995 0.498097,2.125683 3.851825 7.865016,NaN NaN NaN NaN,NaN NaN NaN,-0.309511 0.416409 -0.75713 0.396939,0.601497 -9.477618 3.460391,-0.227917 -0.243326 0.852344 0.402934,-2.099035 -8.378214 -0.158021,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.525486 0.015506 -0.793037 -0.307759,-5.830557 -2.393541 2.247539,0.545331 0.241638 -0.617762 -0.51244,-4.953512 -11.826213 -2.157918,NaN NaN NaN NaN,NaN NaN NaN,-0.268823 0.57805 0.434701 0.636103,-8.228703 7.6675 4.032063,0.769144 -0.168493 -0.578594 -0.212736,-8.299382 4.061678 -1.538241,-0.201058 0.503871 0.64117 0.542762,-6.80164 3.851798 -4.368302,0.220861 -0.698537 0.20196 0.649984,9.901422 -1.26478 -1.778041,-0.170592 -0.80243 -0.123785 0.558285,8.467839 -1.475692 -3.527243,0.23535 0.470471 -0.724261 0.445773,-6.75848 -3.364205 5.14109
0.604488 0.258852 0.348912 0.66772,2.654548 9.091571 0.725471,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.238854 -0.671137 -0.345118 0.611079,7.483362 2.346056 2.244476,NaN NaN NaN NaN,NaN NaN NaN,-0.102907 -0.035747 0.861318 0.49625,1.894129 4.631949 8.60957,NaN NaN NaN NaN,NaN NaN NaN,-0.301765 0.400856 -0.764681 0.40437,0.240601 -8.765667 3.267328,-0.247049 -0.239593 0.843661 0.412065,-2.307148 -9.335015 -0.597966,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.531862 0.025577 -0.791178 -0.300842,-6.072617 -2.857634 2.311404,0.539045 0.249524 -0.605993 -0.529094,-5.121273 -10.867437 -2.370201,NaN NaN NaN NaN,NaN NaN NaN,-0.293008 0.567798 0.43805 0.632348,-7.444476 6.912845 1.675152,0.778598 -0.138331 -0.582074 -0.189312,-8.033996 -0.181019 -4.009463,-0.181469 0.518489 0.647607 0.528056,-4.924844 19.455798 -12.797603,0.229989 -0.6896 0.218017 0.651173,9.92662 -0.521951 -2.112835,-0.167829 -0.803039 -0.115695 0.559978,9.150422 -0.958596 -3.789529,0.231708 0.472758 -0.724905 0.444211,-7.11716 -4.530955 4.719114
0.599837 0.269349 0.354296 0.664922,2.087293 9.876059 0.864868,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.235183 -0.679731 -0.334305 0.609011,8.216477 0.853054 -0.978671,NaN NaN NaN NaN,NaN NaN NaN,-0.103904 -0.035799 0.863744 0.491801,2.117014 4.856757 9.591486,NaN NaN NaN NaN,NaN NaN NaN,-0.293841 0.383423 -0.772738 0.411729,0.205866 -6.777361 5.365034,-0.268709 -0.23506 0.832813 0.423043,-4.043433 -8.623256 0.208142,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.538658 0.034926 -0.789002 -0.293434,-6.858984 -3.885806 1.857439,0.530574 0.255916 -0.593123 -0.54882,-4.811697 -9.605243 -1.952492,NaN NaN NaN NaN,NaN NaN NaN,-0.31965 0.560089 0.440659 0.624455,-9.08462 3.987891 0.260727,0.776415 -0.115009 -0.594659 -0.174167,-12.45044 1.063993 3.952717,-0.186364 0.516284 0.666653 0.504275,-3.695494 28.268268 -3.562034,0.239198 -0.68029 0.234189 0.652032,9.907342 0.4503 -2.389911,-0.162391 -0.80433 -0.104151 0.561992,9.663223 0.468501 -2.950301,0.228091 0.475875 -0.725101 0.442432,-7.207103 -4.457698 4.672508
0.594038 0.279045 0.360106 0.663005,2.242447 10.819425 1.622062,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.22614 -0.689903 -0.319529 0.60893,9.768187 2.847877 -0.804122,NaN NaN NaN NaN,NaN NaN NaN,-0.107508 -0.038769 0.867294 0.484501,2.095363 4.191476 10.15277,NaN NaN NaN NaN,NaN NaN NaN,-0.284802 0.365624 -0.782014 0.416728,0.289101 -6.143588 5.491271,-0.292406 -0.231076 0.819764 0.434845,-6.193637 -8.487047 0.68318,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.543857 0.040348 -0.787076 -0.288278,-7.483073 -3.994553 2.358472,0.519789 0.260107 -0.580054 -0.570702,-4.833498 -8.29797 -1.259168,NaN NaN NaN NaN,NaN NaN NaN,-0.343594 0.552872 0.441535 0.617513,-10.613238 1.113636 0.617983,0.774357 -0.101394 -0.603837 -0.1596,-17.211331 2.742589 5.77961,-0.183853 0.518314 0.679859 0.485119,-4.912773 6.315731 5.717944,0.246977 -0.670719 0.248818 0.653627,9.434894 1.505046 -2.690999,-0.16083 -0.8038 -0.097945 0.564311,9.694419 0.870441 -2.138746,0.22419 0.478214 -0.725582 0.441113,-8.012789 -6.284752 4.017022
0.585515 0.287486 0.368143 0.662567,1.861632 11.413959 2.798676,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.218912 -0.694337 -0.311228 0.610827,10.43472 2.945003 0.497491,NaN NaN NaN NaN,NaN NaN NaN,-0.113478 -0.04398 0.871874 0.474368,1.705974 3.49123 11.105602,NaN NaN NaN NaN,NaN NaN NaN,-0.275655 0.34774 -0.792277 0.418794,0.283835 -5.048361 7.273453,-0.316368 -0.225998 0.805479 0.447259,-7.492478 -9.175108 0.326725,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.548499 0.043377 -0.784913 -0.284919,-8.103353 -3.755129 3.297867,0.506322 0.26122 -0.567702 -0.594237,-4.973066 -7.124896 -0.4978,NaN NaN NaN NaN,NaN NaN NaN,-0.363836 0.54713 0.44056 0.611702,-11.6045 -2.622296 1.694351,0.771433 -0.096768 -0.609962 -0.15321,-15.904211 2.619884 5.468837,-0.16655 0.527425 0.679285 0.482344,-10.323795 18.208083 -2.204433,0.251395 -0.661828 0.258904 0.657079,10.033595 1.796639 -3.176611,-0.157069 -0.804473 -0.086851 0.566224,11.443856 4.559333 -0.06875,0.221125 0.477866 -0.726976 0.440742,-8.060208 -7.089185 3.768202
0.577622 0.295308 0.377243 0.660934,1.560905 12.210261 3.811204,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.211866 -0.700356 -0.301481 0.611329,10.581586 2.08412 0.471142,NaN NaN NaN NaN,NaN NaN NaN,-0.120518 -0.050928 0.877337 0.461695,1.263307 2.728577 11.484997,NaN NaN NaN NaN,NaN NaN NaN,-0.268688 0.333808 -0.801744 0.416637,0.810185 -3.529653 6.86388,-0.339173 -0.218986 0.790196 0.461083,-8.190818 -9.997525 0.571184,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.549969 0.040587 -0.783751 -0.285694,-8.914554 -3.802361 4.103899,0.48997 0.258715 -0.556845 -0.618805,-5.051753 -5.381054 0.208803,NaN NaN NaN NaN,NaN NaN NaN,-0.378024 0.545282 0.437571 0.606875,-14.197393 -5.9517 0.666339,0.767837 -0.101174 -0.61472 -0.14936,-13.912147 0.852222 2.390299,-0.156631 0.521517 0.686379 0.482048,-11.758568 8.140871 -0.885319,0.252688 -0.65233 0.262687 0.664537,11.444562 0.758924 -2.959715,-0.157652 -0.804897 -0.078796 0.566638,12.263227 3.629378 -2.376145,0.219319 0.475824 -0.728353 0.441579,-7.708107 -6.671836 4.350112
0.572325 0.302475 0.38585 0.657323,1.45774 12.607946 4.033247,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.204269 -0.709388 -0.288632 0.6097,10.989167 2.917688 -0.26117,NaN NaN NaN NaN,NaN NaN NaN,-0.128835 -0.059723 0.883267 0.44685,1.22867 2.160048 9.57397,NaN NaN NaN NaN,NaN NaN NaN,-0.263231 0.321195 -0.811343 0.41142,1.114485 -3.169858 6.88738,-0.358707 -0.2088 0.774671 0.477092,-9.371337 -9.564951 2.104481,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.54945 0.032951 -0.783683 -0.287854,-8.278174 -3.276956 5.12043,0.472814 0.253773 -0.546707 -0.642774,-4.882761 -4.453492 1.231917,NaN NaN NaN NaN,NaN NaN NaN,-0.382583 0.548134 0.433892 0.604083,-12.875271 -3.316457 0.657071,0.761783 -0.124162 -0.614571 -0.16301,-12.663494 4.014273 1.782793,-0.146107 0.511253 0.692577 0.487453,-7.542242 11.458865 3.066009,0.25535 -0.643088 0.263145 0.672301,11.877462 -1.203023 -2.700676,-0.166913 -0.802741 -0.082272 0.566549,11.729887 -0.056213 -4.409615,0.218624 0.472934 -0.729366 0.443354,-7.548256 -5.961877 4.468903
0.56721 0.308755 0.394494 0.653695,2.083355 10.170675 1.21876,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.196471 -0.717611 -0.276275 0.608363,10.431008 2.844829 -0.651086,NaN NaN NaN NaN,NaN NaN NaN,-0.13842 -0.070728 0.889196 0.430311,1.030761 1.029835 7.261827,NaN NaN NaN NaN,NaN NaN NaN,-0.257898 0.307146 -0.822471 0.403351,1.808684 -2.177724 6.748418,-0.373426 -0.196994 0.759666 0.494625,-10.884278 -8.703791 4.933971,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.551053 0.024992 -0.78359 -0.285835,-7.335806 -3.23783 5.289161,0.456324 0.247719 -0.536684 -0.665112,-4.971626 -3.800069 2.678382,NaN NaN NaN NaN,NaN NaN NaN,-0.385538 0.554484 0.429459 0.59956,-8.436688 0.342625 2.962417,0.756118 -0.137166 -0.617922 -0.166265,-11.121092 3.867477 0.727076,-0.135409 0.500213 0.697166 0.49539,-7.284311 3.806126 4.266269,0.266159 -0.632691 0.269093 0.675611,10.070354 -0.970826 -1.219002,-0.173371 -0.797688 -0.083736 0.571511,9.843943 -2.290198 -4.924807,0.218299 0.470081 -0.729898 0.445666,-7.157584 -4.732614 4.807379
0.560098 0.317302 0.404943 0.649332,1.653894 8.457081 0.1331,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.187966 -0.72487 -0.263492 0.608115,9.172144 2.466898 -1.064636,NaN NaN NaN NaN,NaN NaN NaN,-0.149645 -0.083439 0.894749 0.412394,1.220785 -0.261095 6.631753,NaN NaN NaN NaN,NaN NaN NaN,-0.253751 0.293333 -0.833812 0.392841,2.213137 0.031422 7.259834,-0.381413 -0.184736 0.745758 0.514044,-10.857189 -9.747331 7.320711,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.551407 0.012155 -0.784663 -0.28303,-7.775777 -2.703307 5.513782,0.441859 0.241634 -0.526324 -0.685097,-4.120005 -2.729345 4.414124,NaN NaN NaN NaN,NaN NaN NaN,-0.394112 0.560519 0.426083 0.590718,-7.572612 1.043385 3.308014,0.757556 -0.122348 -0.625709 -0.1401,-9.174322 -3.872731 -2.661278,-0.124087 0.494683 0.69732 0.503623,-3.647368 4.499522 8.312376,0.276542 -0.623643 0.275154 0.67741,9.077415 0.651903 -0.427809,-0.174908 -0.79451 -0.07872 0.576163,8.41991 -1.961954 -3.034863,0.217258 0.468115 -0.729506 0.448874,-7.283977 -4.639601 4.40767
0.550284 0.325307 0.416153 0.646668,0.015701 7.25616 0.111206,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.182577 -0.729587 -0.253945 0.608177,9.096828 2.601774 -1.205689,NaN NaN NaN NaN,NaN NaN NaN,-0.164276 -0.097055 0.899362 0.393371,1.93151 -2.003901 7.233396,NaN NaN NaN NaN,NaN NaN NaN,-0.253292 0.288205 -0.841856 0.379551,2.713861 1.744838 8.655453,-0.3806 -0.170159 0.733862 0.536318,-10.63541 -9.433055 9.147735,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.551508 -0.001516 -0.786375 -0.2783,-8.003544 -1.464102 4.622258,0.430623 0.236344 -0.515988 -0.701756,-2.740922 -2.105672 5.662211,NaN NaN NaN NaN,NaN NaN NaN,-0.408282 0.566345 0.422452 0.578009,-10.272037 0.403807 -0.384268,0.754986 -0.097368 -0.639563 -0.107119,-13.477541 -13.136718 -6.41583,-0.12265 0.489598 0.700479 0.504559,-2.512632 2.664276 11.055826,0.28006 -0.615118 0.278508 0.68237,8.433371 0.858109 0.999027,-0.176379 -0.793763 -0.073329 0.577454,8.07101 -1.589068 -3.776825,0.215401 0.467775 -0.728578 0.451622,-7.778761 -3.096556 4.544939
0.54249 0.335605 0.425979 0.641573,-2.887867 7.218897 -0.172512,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.18434 -0.731498 -0.250551 0.606757,9.350861 1.984772 -1.451888,NaN NaN NaN NaN,NaN NaN NaN,-0.184079 -0.110611 0.902391 0.373593,1.416981 -5.827825 7.304779,NaN NaN NaN NaN,NaN NaN NaN,-0.257738 0.298484 -0.844313 0.362787,3.764811 0.765049 9.232685,-0.371677 -0.153141 0.724232 0.560261,-10.030877 -7.443746 10.513213,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.552589 -0.012946 -0.787964 -0.271275,-8.713942 -1.483133 3.718172,0.422917 0.2316 -0.506726 -0.714655,-1.34869 -1.4444 6.678633,NaN NaN NaN NaN,NaN NaN NaN,-0.418854 0.569085 0.416986 0.571687,-15.66579 1.82604 3.635262,0.743153 -0.095622 -0.653797 -0.105498,-9.965609 -15.081998 -6.541574,-0.11792 0.495123 0.699729 0.501326,-4.905834 0.761921 7.311785,0.280136 -0.606335 0.280844 0.689209,7.746012 0.582236 2.554225,-0.176951 -0.791891 -0.068821 0.580397,7.942264 -1.446814 -3.924892,0.2123 0.469027 -0.727512 0.453507,-8.84936 -2.97834 3.914875
0.536378 0.342416 0.433996 0.637728,-4.477466 9.316913 2.054342,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.190366 -0.732413 -0.250532 0.603793,9.615858 1.126629 -2.390868,NaN NaN NaN NaN,NaN NaN NaN,-0.206851 -0.119309 0.904151 0.354244,-2.138563 -10.531971 6.323577,NaN NaN NaN NaN,NaN NaN NaN,-0.263697 0.320558 -0.842342 0.343753,4.704434 -3.110136 10.157318,-0.356454 -0.134472 0.717675 0.582924,-9.70363 -3.571722 12.274063,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.553705 -0.022727 -0.78973 -0.2631,-9.576854 -2.736267 3.602941,0.41759 0.226353 -0.499946 -0.72418,-0.054668 -1.62283 7.037983,NaN NaN NaN NaN,NaN NaN NaN,-0.422577 0.562173 0.41913 0.574212,-12.235751 2.392249 7.443058,0.734178 -0.118068 -0.656841 -0.124911,-7.856137 -3.483285 2.914088,-0.113379 0.503831 0.698255 0.495721,-5.665362 5.209743 5.130368,0.282946 -0.596662 0.28521 0.694688,7.407959 1.344519 3.102199,-0.172945 -0.79233 -0.059991 0.581983,7.924902 -0.637028 -3.838753,0.206913 0.470707 -0.726005 0.456661,-10.195336 -2.503253 3.332482
0.529979 0.343205 0.440925 0.637901,-5.431311 8.994773 2.723453,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.195054 -0.732902 -0.249408 0.602166,9.596895 0.757865 -3.393462,NaN NaN NaN NaN,NaN NaN NaN,-0.227161 -0.120472 0.905888 0.336527,-6.555394 -12.440096 5.992954,NaN NaN NaN NaN,NaN NaN NaN,-0.268384 0.34803 -0.837393 0.324991,5.095578 -8.035772 11.11158,-0.34101 -0.119482 0.71427 0.599378,-9.426488 2.741619 14.892952,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.554281 -0.031446 -0.791708 -0.254917,-9.326659 -4.003476 4.111427,0.413378 0.21938 -0.496381 -0.731161,0.466057 -2.276394 7.909707,NaN NaN NaN NaN,NaN NaN NaN,-0.427312 0.555289 0.4241 0.573758,-9.466889 1.203823 2.393813,0.730397 -0.138125 -0.654432 -0.138422,-9.071385 5.034188 6.268904,-0.109518 0.512564 0.695859 0.490982,-6.646992 8.525587 3.375747,0.288351 -0.586705 0.292139 0.698059,7.323686 3.912631 3.324703,-0.162187 -0.795271 -0.044009 0.582496,8.683875 1.522738 -2.769546,0.198327 0.47193 -0.723549 0.46306,-13.030933 -1.843372 2.085546
